pkt arrive time in UTC,Lable,Heartbeat,MACsrc,MACdst,APPID,GOOSElength,gocbRef,Timeallowedtolive,datset,goID,t,Dif_St,Dif_Sq,stNum,sqNum,istest?,num of data,data_Dec,data,I_CB1-66KV,I_CB2-66KV,I_CB3-66KV,I_TRSF1-W1,I_TRSF1-W2,I_CB-TRSF1,I_TRSF2-W1,I_TRSF2-W2,I_CB-TRSF2,I_CB2-22KV,I_FDR1,I_FDR4,Status_CB1-22KV,Status_CB3-22KV,Status_CB-FDR1,Status_CB-FDR4
1605057059.28875,111,1.00053,99,255,4,143,1231,2000,BFP,231,1605056890,0,1,2,175,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057059.50757,111,1.00039,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,221,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057059.55145,111,1.00041,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,222,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057059.94189,111,1.00051,11,255,3,153,1131,2000,PIOC,131,1605056888,0,1,2,178,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057060.28885,111,1.00010,99,255,4,143,1231,2000,BFP,231,1605056890,0,1,2,176,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057060.50796,111,1.00039,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,222,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057060.55196,111,1.00051,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,223,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057060.94248,111,1.00059,11,255,3,153,1131,2000,PIOC,131,1605056888,0,1,2,179,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057061.28923,111,1.00038,99,255,4,143,1231,2000,BFP,231,1605056890,0,1,2,177,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057061.50839,111,1.00043,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,223,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057061.55289,111,1.00093,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,224,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057061.94319,111,1.00071,11,255,3,153,1131,2000,PIOC,131,1605056888,0,1,2,180,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057062.28972,111,1.00049,99,255,4,143,1231,2000,BFP,231,1605056890,0,1,2,178,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057062.50871,111,1.00032,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,224,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057062.55324,111,1.00035,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,225,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057062.94338,111,1.00019,11,255,3,153,1131,2000,PIOC,131,1605056888,0,1,2,181,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057063.29003,111,1.00031,99,255,4,143,1231,2000,BFP,231,1605056890,0,1,2,179,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057063.50909,111,1.00038,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,225,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057063.55368,111,1.00044,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,226,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057063.94401,111,1.00063,11,255,3,153,1131,2000,PIOC,131,1605056888,0,1,2,182,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057064.29198,111,1.00195,99,255,4,143,1231,2000,BFP,231,1605056890,0,1,2,180,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057064.50970,111,1.00061,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,226,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057064.55519,111,1.00151,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,227,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057064.94443,111,1.00042,11,255,3,153,1131,2000,PIOC,131,1605056888,0,1,2,183,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057065.29224,111,1.00026,99,255,4,143,1231,2000,BFP,231,1605056890,0,1,2,181,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057065.51052,111,1.00082,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,227,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057065.55548,111,1.00029,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,228,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057065.94483,111,1.00040,11,255,3,153,1131,2000,PIOC,131,1605056888,0,1,2,184,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057066.29282,111,1.00058,99,255,4,143,1231,2000,BFP,231,1605056890,0,1,2,182,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057066.51141,111,1.00089,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,228,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057066.55649,111,1.00101,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,229,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057066.94661,111,1.00178,11,255,3,153,1131,2000,PIOC,131,1605056888,0,1,2,185,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057067.29330,111,1.00048,99,255,4,143,1231,2000,BFP,231,1605056890,0,1,2,183,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057067.51186,111,1.00045,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,229,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057067.55768,111,1.00119,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,230,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057067.94620,111,0.99959,11,255,3,153,1131,2000,PIOC,131,1605056888,0,1,2,186,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057068.29357,111,1.00027,99,255,4,143,1231,2000,BFP,231,1605056890,0,1,2,184,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057068.51254,111,1.00068,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,230,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057068.55711,111,0.99943,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,231,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057068.94657,111,1.00037,11,255,3,153,1131,2000,PIOC,131,1605056888,0,1,2,187,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057069.29381,111,1.00024,99,255,4,143,1231,2000,BFP,231,1605056890,0,1,2,185,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057069.51273,111,1.00019,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,231,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057069.55737,111,1.00026,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,232,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057069.94714,111,1.00057,11,255,3,153,1131,2000,PIOC,131,1605056888,0,1,2,188,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057070.29443,111,1.00062,99,255,4,143,1231,2000,BFP,231,1605056890,0,1,2,186,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057070.51309,111,1.00036,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,232,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057070.55790,111,1.00053,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,233,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057070.94832,111,1.00118,11,255,3,153,1131,2000,PIOC,131,1605056888,0,1,2,189,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057071.29477,111,1.00034,99,255,4,143,1231,2000,BFP,231,1605056890,0,1,2,187,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057071.51337,111,1.00028,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,233,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057071.55828,111,1.00038,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,234,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057071.94952,111,1.00120,11,255,3,153,1131,2000,PIOC,131,1605056888,0,1,2,190,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057072.29522,111,1.00045,99,255,4,143,1231,2000,BFP,231,1605056890,0,1,2,188,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057072.51387,111,1.00050,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,234,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057072.55875,111,1.00047,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,235,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057072.94943,111,0.99991,11,255,3,153,1131,2000,PIOC,131,1605056888,0,1,2,191,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057073.29576,111,1.00054,99,255,4,143,1231,2000,BFP,231,1605056890,0,1,2,189,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057073.51444,111,1.00057,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,235,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057073.55928,111,1.00053,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,236,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057073.95005,111,1.00062,11,255,3,153,1131,2000,PIOC,131,1605056888,0,1,2,192,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057074.29800,111,1.00224,99,255,4,143,1231,2000,BFP,231,1605056890,0,1,2,190,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057074.51510,111,1.00066,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,236,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057074.55963,111,1.00035,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,237,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057074.95046,111,1.00041,11,255,3,153,1131,2000,PIOC,131,1605056888,0,1,2,193,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057075.29846,111,1.00046,99,255,4,143,1231,2000,BFP,231,1605056890,0,1,2,191,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057075.51536,111,1.00026,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,237,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057075.56052,111,1.00089,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,238,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057075.95094,111,1.00048,11,255,3,153,1131,2000,PIOC,131,1605056888,0,1,2,194,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057076.29876,111,1.00030,99,255,4,143,1231,2000,BFP,231,1605056890,0,1,2,192,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057076.51595,111,1.00059,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,238,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057076.56090,111,1.00038,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,239,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057076.95148,111,1.00054,11,255,3,153,1131,2000,PIOC,131,1605056888,0,1,2,195,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057077.29920,111,1.00044,99,255,4,143,1231,2000,BFP,231,1605056890,0,1,2,193,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057077.51640,111,1.00045,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,239,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057077.56131,111,1.00041,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,240,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057077.95192,111,1.00044,11,255,3,153,1131,2000,PIOC,131,1605056888,0,1,2,196,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057078.29964,111,1.00044,99,255,4,143,1231,2000,BFP,231,1605056890,0,1,2,194,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057078.51681,111,1.00041,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,240,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057078.56260,111,1.00129,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,241,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057078.95439,111,1.00247,11,255,3,153,1131,2000,PIOC,131,1605056888,0,1,2,197,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057079.30004,111,1.00040,99,255,4,143,1231,2000,BFP,231,1605056890,0,1,2,195,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057079.51796,111,1.00115,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,241,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057079.56275,111,1.00015,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,242,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057079.95359,111,0.99920,11,255,3,153,1131,2000,PIOC,131,1605056888,0,1,2,198,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
